order_id,date,time,ID_Empleado,ID_Tienda
6592,2015-04-21,14:25:55,3_2,3
6593,2015-04-21,14:29:19,1_1,1
6594,2015-04-21,14:29:24,1_1,1
6595,2015-04-21,14:31:29,1_1,1
6596,2015-04-21,14:50:58,3_1,3
6597,2015-04-21,15:26:47,3_1,3
6598,2015-04-21,15:39:46,2_3,2
6599,2015-04-21,15:45:21,2_3,2
6600,2015-04-21,16:04:52,2_2,2
6601,2015-04-21,16:23:27,2_2,2
6602,2015-04-21,16:25:21,2_2,2
6603,2015-04-21,16:30:47,2_2,2
6604,2015-04-21,16:42:53,1_3,1
6605,2015-04-21,16:54:55,1_3,1
6606,2015-04-21,16:56:18,1_1,1
6607,2015-04-21,16:57:26,1_1,1
6608,2015-04-21,17:23:24,1_1,1
6609,2015-04-21,17:35:24,1_1,1
6610,2015-04-21,17:48:52,1_3,1
6611,2015-04-21,18:06:39,1_3,1
6612,2015-04-21,18:22:56,1_3,1
6613,2015-04-21,18:43:11,1_3,1
6614,2015-04-21,18:47:47,1_3,1
6615,2015-04-21,18:48:51,1_3,1
6616,2015-04-21,18:51:16,1_3,1
6617,2015-04-21,18:58:21,2_1,2
6618,2015-04-21,19:01:22,2_1,2
6619,2015-04-21,19:05:18,2_1,2
6620,2015-04-21,19:13:18,2_2,2
6621,2015-04-21,19:21:51,2_2,2
6622,2015-04-21,19:22:52,1_1,1
6623,2015-04-21,19:32:03,1_1,1
6624,2015-04-21,19:47:05,2_3,2
6625,2015-04-21,19:57:01,2_1,2
6626,2015-04-21,20:02:44,2_2,2
6627,2015-04-21,20:04:22,2_2,2
6628,2015-04-21,20:25:05,2_2,2
6629,2015-04-21,20:27:45,2_2,2
6630,2015-04-21,20:35:02,1_2,1
6631,2015-04-21,21:22:18,1_2,1
6632,2015-04-21,21:45:38,1_2,1
6633,2015-04-21,22:14:53,1_2,1
6634,2015-04-22,11:27:55,1_2,1
6635,2015-04-22,11:31:21,1_2,1
6636,2015-04-22,11:45:43,1_2,1
6637,2015-04-22,11:47:18,2_2,2
6638,2015-04-22,11:48:30,2_2,2
6639,2015-04-22,11:55:56,2_2,2
6640,2015-04-22,12:01:17,2_2,2
6641,2015-04-22,12:03:04,2_3,2
6642,2015-04-22,12:04:37,2_3,2
6643,2015-04-22,12:24:35,2_3,2
6644,2015-04-22,12:40:39,2_1,2
6645,2015-04-22,12:50:12,2_1,2
6646,2015-04-22,13:06:46,2_3,2
6647,2015-04-22,13:11:30,2_3,2
6648,2015-04-22,13:18:06,2_3,2
6649,2015-04-22,13:30:53,2_3,2
6650,2015-04-22,13:42:37,2_3,2
6651,2015-04-22,13:54:08,1_3,1
6652,2015-04-22,13:59:33,1_3,1
6653,2015-04-22,14:11:55,1_3,1
6654,2015-04-22,14:13:48,2_3,2
6655,2015-04-22,14:17:26,2_3,2
6656,2015-04-22,14:44:46,2_3,2
6657,2015-04-22,15:16:59,2_3,2
6658,2015-04-22,15:41:01,2_3,2
6659,2015-04-22,15:46:58,2_3,2
6660,2015-04-22,15:48:29,2_3,2
6661,2015-04-22,16:03:48,2_3,2
6662,2015-04-22,16:11:12,2_3,2
6663,2015-04-22,16:14:26,2_3,2
6664,2015-04-22,16:32:47,2_3,2
6665,2015-04-22,16:48:22,1_2,1
6666,2015-04-22,16:48:33,1_2,1
6667,2015-04-22,17:01:16,1_2,1
6668,2015-04-22,17:19:13,1_2,1
6669,2015-04-22,17:39:27,3_3,3
6670,2015-04-22,17:51:54,3_3,3
6671,2015-04-22,18:03:12,3_3,3
6672,2015-04-22,18:16:54,3_3,3
6673,2015-04-22,18:22:52,3_3,3
6674,2015-04-22,18:31:51,3_3,3
6675,2015-04-22,18:42:45,2_1,2
6676,2015-04-22,18:43:09,2_3,2
6677,2015-04-22,18:45:57,2_3,2
6678,2015-04-22,18:47:00,2_3,2
6679,2015-04-22,18:50:18,2_1,2
6680,2015-04-22,18:51:46,2_1,2
6681,2015-04-22,18:51:56,2_1,2
6682,2015-04-22,19:07:05,2_1,2
6683,2015-04-22,19:18:45,3_2,3
6684,2015-04-22,20:03:53,2_3,2
6685,2015-04-22,20:03:59,2_3,2
6686,2015-04-22,20:35:02,2_3,2
6687,2015-04-22,20:36:12,1_2,1
6688,2015-04-22,20:38:05,1_2,1
6689,2015-04-22,20:45:55,1_2,1
6690,2015-04-22,21:12:45,2_1,2
6691,2015-04-22,21:30:57,2_1,2
6692,2015-04-22,21:44:17,1_3,1
6693,2015-04-23,11:53:21,1_3,1
6694,2015-04-23,11:53:48,2_3,2
6695,2015-04-23,12:03:57,2_3,2
6696,2015-04-23,12:09:28,3_2,3
6697,2015-04-23,12:15:04,3_2,3
6698,2015-04-23,12:22:50,3_2,3
6699,2015-04-23,12:38:04,3_2,3
6700,2015-04-23,12:51:44,2_1,2
6701,2015-04-23,12:57:08,2_1,2
6702,2015-04-23,13:06:58,2_3,2
6703,2015-04-23,13:09:01,2_3,2
6704,2015-04-23,13:19:22,2_3,2
6705,2015-04-23,13:22:58,2_3,2
6706,2015-04-23,13:27:55,2_1,2
6707,2015-04-23,13:32:30,3_3,3
6708,2015-04-23,13:57:44,3_3,3
6709,2015-04-23,14:00:11,3_3,3
6710,2015-04-23,14:17:27,1_1,1
6711,2015-04-23,14:25:33,1_1,1
6712,2015-04-23,14:46:32,1_1,1
6713,2015-04-23,14:57:33,1_1,1
6714,2015-04-23,15:09:11,1_1,1
6715,2015-04-23,15:14:00,1_1,1
6716,2015-04-23,15:43:44,1_1,1
6717,2015-04-23,15:47:05,1_1,1
6718,2015-04-23,16:04:14,1_1,1
6719,2015-04-23,16:15:52,1_1,1
6720,2015-04-23,16:18:07,1_1,1
6721,2015-04-23,16:18:32,3_1,3
6722,2015-04-23,16:40:34,1_1,1
6723,2015-04-23,16:43:14,1_1,1
6724,2015-04-23,16:53:20,1_1,1
6725,2015-04-23,17:14:03,1_1,1
6726,2015-04-23,17:20:52,3_3,3
6727,2015-04-23,17:21:09,3_3,3
6728,2015-04-23,17:31:49,2_2,2
6729,2015-04-23,17:41:28,2_1,2
6730,2015-04-23,17:43:10,1_1,1
6731,2015-04-23,17:54:51,1_1,1
6732,2015-04-23,17:55:42,1_1,1
6733,2015-04-23,18:08:39,1_1,1
6734,2015-04-23,18:33:33,1_1,1
6735,2015-04-23,18:35:37,2_3,2
6736,2015-04-23,18:39:46,2_3,2
6737,2015-04-23,18:46:16,1_2,1
6738,2015-04-23,18:46:57,2_2,2
6739,2015-04-23,19:02:43,1_2,1
6740,2015-04-23,19:04:17,2_3,2
6741,2015-04-23,19:09:38,1_2,1
6742,2015-04-23,19:26:46,3_3,3
6743,2015-04-23,19:51:23,1_2,1
6744,2015-04-23,19:51:49,1_2,1
6745,2015-04-23,19:56:43,2_3,2
6746,2015-04-23,20:04:16,2_3,2
6747,2015-04-23,20:42:06,2_3,2
6748,2015-04-23,21:19:08,1_1,1
6749,2015-04-23,22:37:52,3_3,3
6750,2015-04-24,11:43:01,3_3,3
6751,2015-04-24,11:43:47,3_1,3
6752,2015-04-24,11:57:16,3_1,3
6753,2015-04-24,12:08:44,1_1,1
6754,2015-04-24,12:11:51,1_1,1
6755,2015-04-24,12:23:42,1_1,1
6756,2015-04-24,12:27:44,3_1,3
6757,2015-04-24,12:32:10,1_2,1
6758,2015-04-24,12:34:56,1_2,1
6759,2015-04-24,12:57:12,2_1,2
6760,2015-04-24,13:01:33,2_1,2
6761,2015-04-24,13:02:48,2_2,2
6762,2015-04-24,13:10:26,2_2,2
6763,2015-04-24,13:11:38,1_1,1
6764,2015-04-24,13:11:42,1_1,1
6765,2015-04-24,13:27:39,3_1,3
6766,2015-04-24,13:39:50,3_1,3
6767,2015-04-24,13:40:47,3_1,3
6768,2015-04-24,13:52:50,3_1,3
6769,2015-04-24,14:27:11,2_3,2
6770,2015-04-24,14:28:10,2_3,2
6771,2015-04-24,14:35:56,1_1,1
6772,2015-04-24,14:42:31,1_1,1
6773,2015-04-24,14:58:05,1_1,1
6774,2015-04-24,15:06:56,3_2,3
6775,2015-04-24,15:26:55,3_2,3
6776,2015-04-24,15:34:32,2_2,2
6777,2015-04-24,15:49:52,1_1,1
6778,2015-04-24,16:03:50,1_1,1
6779,2015-04-24,16:07:28,3_1,3
6780,2015-04-24,16:09:30,3_1,3
6781,2015-04-24,16:10:50,3_2,3
6782,2015-04-24,16:21:05,1_3,1
6783,2015-04-24,16:45:17,1_1,1
6784,2015-04-24,16:57:54,1_1,1
6785,2015-04-24,17:06:11,2_3,2
6786,2015-04-24,17:26:49,2_3,2
6787,2015-04-24,17:27:32,2_3,2
6788,2015-04-24,17:38:54,2_3,2
6789,2015-04-24,17:50:34,1_2,1
6790,2015-04-24,17:50:59,1_2,1
6791,2015-04-24,17:52:47,1_2,1
6792,2015-04-24,17:53:10,1_3,1
6793,2015-04-24,18:01:40,1_3,1
6794,2015-04-24,18:05:39,3_2,3
6795,2015-04-24,18:20:37,3_2,3
6796,2015-04-24,18:51:32,3_2,3
6797,2015-04-24,18:54:03,3_2,3
6798,2015-04-24,19:07:13,1_3,1
6799,2015-04-24,19:12:22,1_3,1
6800,2015-04-24,19:21:27,1_3,1
6801,2015-04-24,19:31:36,1_3,1
6802,2015-04-24,19:36:22,3_1,3
6803,2015-04-24,19:44:11,3_1,3
6804,2015-04-24,19:48:32,3_3,3
6805,2015-04-24,19:51:03,1_3,1
6806,2015-04-24,19:52:41,2_3,2
6807,2015-04-24,19:55:03,2_3,2
6808,2015-04-24,19:55:41,2_3,2
6809,2015-04-24,20:52:36,2_3,2
6810,2015-04-24,20:53:38,1_1,1
6811,2015-04-24,21:06:47,3_3,3
6812,2015-04-24,21:10:44,1_1,1
6813,2015-04-24,21:35:43,1_1,1
6814,2015-04-24,22:05:21,1_1,1
6815,2015-04-24,22:10:20,2_3,2
6816,2015-04-24,22:25:13,2_3,2
6817,2015-04-24,22:25:24,2_3,2
6818,2015-04-24,22:28:34,2_1,2
6819,2015-04-24,22:35:53,2_1,2
6820,2015-04-24,22:39:29,2_1,2
6821,2015-04-25,12:05:36,2_1,2
6822,2015-04-25,12:41:46,2_1,2
6823,2015-04-25,12:52:56,2_1,2
6824,2015-04-25,13:11:36,1_3,1
6825,2015-04-25,13:14:37,1_3,1
6826,2015-04-25,13:16:55,1_3,1
6827,2015-04-25,13:18:30,1_3,1
6828,2015-04-25,13:26:02,3_2,3
6829,2015-04-25,13:37:32,2_3,2
6830,2015-04-25,13:38:28,2_3,2
6831,2015-04-25,13:44:04,2_2,2
6832,2015-04-25,13:44:57,2_1,2
6833,2015-04-25,13:53:12,2_1,2
6834,2015-04-25,13:57:15,2_1,2
6835,2015-04-25,14:14:15,2_1,2
6836,2015-04-25,14:21:41,2_1,2
6837,2015-04-25,14:55:34,2_1,2
6838,2015-04-25,15:09:12,2_1,2
6839,2015-04-25,15:24:38,2_3,2
6840,2015-04-25,15:25:43,2_1,2
6841,2015-04-25,15:43:12,2_3,2
6842,2015-04-25,16:12:34,1_2,1
6843,2015-04-25,16:25:28,1_2,1
6844,2015-04-25,16:25:57,1_2,1
6845,2015-04-25,16:54:25,1_2,1
6846,2015-04-25,17:09:06,1_1,1
6847,2015-04-25,17:11:39,1_1,1
6848,2015-04-25,17:12:06,1_3,1
6849,2015-04-25,17:28:17,2_2,2
6850,2015-04-25,17:34:17,1_2,1
6851,2015-04-25,17:49:10,1_2,1
6852,2015-04-25,17:57:35,1_2,1
6853,2015-04-25,18:02:22,1_2,1
6854,2015-04-25,18:04:05,2_3,2
6855,2015-04-25,18:06:25,2_3,2
6856,2015-04-25,18:11:20,2_3,2
6857,2015-04-25,18:27:47,2_3,2
6858,2015-04-25,18:30:52,2_3,2
6859,2015-04-25,18:32:56,1_1,1
6860,2015-04-25,18:58:49,1_1,1
6861,2015-04-25,18:59:20,1_1,1
6862,2015-04-25,19:00:01,1_1,1
6863,2015-04-25,19:18:10,3_3,3
6864,2015-04-25,19:32:31,3_3,3
6865,2015-04-25,19:34:26,3_3,3
6866,2015-04-25,19:37:14,3_3,3
6867,2015-04-25,19:43:36,1_1,1
6868,2015-04-25,19:46:34,1_1,1
6869,2015-04-25,20:12:51,1_1,1
6870,2015-04-25,20:15:56,3_2,3
6871,2015-04-25,20:18:21,3_2,3
6872,2015-04-25,20:51:45,3_2,3
6873,2015-04-25,20:56:19,3_2,3
6874,2015-04-25,21:10:27,2_1,2
6875,2015-04-25,21:30:16,3_3,3
6876,2015-04-25,21:37:26,3_3,3
6877,2015-04-25,21:40:44,3_3,3
6878,2015-04-25,21:59:56,2_1,2
6879,2015-04-25,22:12:34,2_1,2
6880,2015-04-25,22:14:27,3_3,3
6881,2015-04-25,22:49:13,3_3,3
6882,2015-04-25,23:02:25,1_2,1
6883,2015-04-26,11:37:59,1_2,1
6884,2015-04-26,11:40:45,1_2,1
6885,2015-04-26,11:52:16,1_2,1
6886,2015-04-26,12:02:54,2_3,2
6887,2015-04-26,12:08:01,2_3,2
6888,2015-04-26,12:08:51,3_1,3
6889,2015-04-26,12:46:53,3_1,3
6890,2015-04-26,13:15:44,2_1,2
6891,2015-04-26,13:27:48,2_1,2
6892,2015-04-26,13:40:24,2_1,2
6893,2015-04-26,13:43:18,2_1,2
6894,2015-04-26,13:49:45,2_3,2
6895,2015-04-26,14:01:20,2_3,2
6896,2015-04-26,14:01:22,2_3,2
6897,2015-04-26,14:09:28,2_3,2
6898,2015-04-26,14:41:41,1_3,1
6899,2015-04-26,15:03:13,1_3,1
6900,2015-04-26,15:03:14,2_1,2
6901,2015-04-26,15:04:31,3_1,3
6902,2015-04-26,15:04:58,3_1,3
6903,2015-04-26,15:25:33,2_1,2
6904,2015-04-26,15:28:39,1_1,1
6905,2015-04-26,15:49:39,1_1,1
6906,2015-04-26,15:52:54,1_1,1
6907,2015-04-26,15:58:08,1_1,1
6908,2015-04-26,16:17:32,1_1,1
6909,2015-04-26,17:21:17,1_1,1
6910,2015-04-26,17:28:21,1_1,1
6911,2015-04-26,17:30:43,2_2,2
6912,2015-04-26,17:31:56,3_3,3
6913,2015-04-26,17:34:04,3_3,3
6914,2015-04-26,17:41:42,3_3,3
6915,2015-04-26,17:57:44,1_3,1
6916,2015-04-26,18:12:59,1_3,1
6917,2015-04-26,18:16:19,2_3,2
6918,2015-04-26,18:23:14,2_3,2
6919,2015-04-26,18:30:53,2_3,2
6920,2015-04-26,18:37:22,2_3,2
6921,2015-04-26,19:20:07,2_3,2
6922,2015-04-26,19:25:16,2_3,2
6923,2015-04-26,19:29:03,2_3,2
6924,2015-04-26,19:35:10,2_2,2
6925,2015-04-26,19:53:16,2_2,2
6926,2015-04-26,19:54:21,2_2,2
6927,2015-04-26,20:09:13,3_1,3
6928,2015-04-26,20:57:33,2_2,2
6929,2015-04-26,21:07:54,1_2,1
6930,2015-04-26,21:26:22,1_2,1
6931,2015-04-26,21:29:32,1_2,1
6932,2015-04-26,21:31:35,3_2,3
6933,2015-04-26,21:33:59,3_2,3
6934,2015-04-26,21:37:40,3_1,3
6935,2015-04-26,21:59:53,3_1,3
6936,2015-04-26,22:00:43,3_1,3
6937,2015-04-26,22:10:54,3_1,3
6938,2015-04-26,22:15:53,1_3,1
6939,2015-04-27,11:34:00,1_1,1
6940,2015-04-27,11:34:40,1_1,1
6941,2015-04-27,11:38:05,1_1,1
6942,2015-04-27,11:43:06,3_2,3
6943,2015-04-27,11:54:36,2_2,2
6944,2015-04-27,11:55:52,2_2,2
6945,2015-04-27,11:55:53,2_2,2
6946,2015-04-27,12:04:44,2_1,2
6947,2015-04-27,12:07:45,2_1,2
6948,2015-04-27,12:13:19,3_1,3
6949,2015-04-27,12:14:47,3_1,3
6950,2015-04-27,12:20:54,3_1,3
6951,2015-04-27,12:35:48,3_1,3
6952,2015-04-27,12:59:58,2_1,2
6953,2015-04-27,13:04:09,2_2,2
6954,2015-04-27,13:07:30,2_2,2
6955,2015-04-27,13:10:33,3_3,3
6956,2015-04-27,13:10:46,3_1,3
6957,2015-04-27,13:45:15,3_1,3
6958,2015-04-27,13:45:57,3_1,3
6959,2015-04-27,13:55:53,3_1,3
6960,2015-04-27,14:06:51,1_2,1
6961,2015-04-27,14:55:45,1_2,1
6962,2015-04-27,15:03:10,1_2,1
6963,2015-04-27,15:11:11,1_2,1
6964,2015-04-27,15:35:13,1_3,1
6965,2015-04-27,15:37:57,2_3,2
6966,2015-04-27,15:38:25,2_3,2
6967,2015-04-27,15:41:16,2_3,2
6968,2015-04-27,15:53:59,2_3,2
6969,2015-04-27,16:34:42,2_3,2
6970,2015-04-27,16:34:51,2_1,2
6971,2015-04-27,16:40:45,2_1,2
6972,2015-04-27,16:42:57,2_1,2
6973,2015-04-27,16:45:25,2_1,2
6974,2015-04-27,16:49:36,2_2,2
6975,2015-04-27,16:52:45,3_3,3
6976,2015-04-27,16:56:58,1_3,1
6977,2015-04-27,17:01:56,1_3,1
6978,2015-04-27,17:23:08,1_3,1
6979,2015-04-27,17:24:07,1_3,1
6980,2015-04-27,17:26:06,1_2,1
6981,2015-04-27,17:29:20,1_3,1
6982,2015-04-27,17:46:31,1_3,1
6983,2015-04-27,17:46:42,1_3,1
6984,2015-04-27,17:54:12,1_3,1
6985,2015-04-27,17:59:02,1_3,1
6986,2015-04-27,18:20:11,1_3,1
6987,2015-04-27,18:30:08,1_3,1
6988,2015-04-27,18:43:47,1_3,1
6989,2015-04-27,18:46:32,1_3,1
6990,2015-04-27,18:48:15,1_2,1
6991,2015-04-27,19:06:06,1_2,1
6992,2015-04-27,19:11:53,1_2,1
6993,2015-04-27,19:25:02,3_3,3
6994,2015-04-27,19:30:11,3_3,3
6995,2015-04-27,20:05:45,2_3,2
6996,2015-04-27,20:07:30,1_1,1
6997,2015-04-27,20:17:03,3_1,3
6998,2015-04-27,20:29:32,3_1,3
6999,2015-04-27,20:42:34,1_3,1
7000,2015-04-27,20:46:05,1_3,1
7001,2015-04-27,20:59:11,1_3,1
7002,2015-04-27,21:03:13,1_3,1
7003,2015-04-27,21:39:34,1_3,1
7004,2015-04-27,21:58:32,2_2,2
7005,2015-04-27,22:12:13,2_2,2
7006,2015-04-28,11:28:30,2_2,2
7007,2015-04-28,11:34:19,2_2,2
7008,2015-04-28,11:48:39,3_2,3
7009,2015-04-28,11:56:54,3_2,3
7010,2015-04-28,12:13:07,3_3,3
7011,2015-04-28,12:19:15,3_3,3
7012,2015-04-28,12:21:20,3_3,3
7013,2015-04-28,12:36:43,1_1,1
7014,2015-04-28,12:46:48,3_3,3
7015,2015-04-28,12:52:09,1_2,1
7016,2015-04-28,13:03:06,1_2,1
7017,2015-04-28,13:05:34,1_2,1
7018,2015-04-28,13:14:49,1_2,1
7019,2015-04-28,13:15:28,1_2,1
7020,2015-04-28,13:26:55,1_2,1
7021,2015-04-28,13:28:04,1_2,1
7022,2015-04-28,13:32:01,3_1,3
7023,2015-04-28,13:52:51,3_1,3
7024,2015-04-28,13:57:52,2_3,2
7025,2015-04-28,14:28:32,2_3,2
7026,2015-04-28,14:40:36,2_3,2
7027,2015-04-28,15:10:51,2_1,2
7028,2015-04-28,15:15:19,2_1,2
7029,2015-04-28,16:11:06,3_3,3
7030,2015-04-28,16:27:52,3_1,3
7031,2015-04-28,16:29:22,2_1,2
7032,2015-04-28,16:48:04,2_1,2
7033,2015-04-28,16:55:44,2_1,2
7034,2015-04-28,17:17:51,2_1,2
7035,2015-04-28,17:18:30,2_2,2
7036,2015-04-28,17:20:00,2_2,2
7037,2015-04-28,17:37:06,2_2,2
7038,2015-04-28,17:37:47,2_2,2
7039,2015-04-28,17:42:25,1_2,1
7040,2015-04-28,17:42:44,1_2,1
7041,2015-04-28,17:42:50,1_2,1
7042,2015-04-28,17:59:55,1_2,1
7043,2015-04-28,18:02:38,3_2,3
7044,2015-04-28,18:36:37,1_3,1
7045,2015-04-28,18:49:18,1_3,1
7046,2015-04-28,19:06:23,1_2,1
7047,2015-04-28,19:06:49,1_2,1
7048,2015-04-28,19:24:34,1_2,1
7049,2015-04-28,19:29:40,1_2,1
7050,2015-04-28,19:38:02,3_2,3
7051,2015-04-28,19:42:42,3_2,3
7052,2015-04-28,22:01:57,3_2,3
7053,2015-04-28,22:06:16,1_2,1
7054,2015-04-29,11:26:53,1_2,1
7055,2015-04-29,11:30:15,1_2,1
7056,2015-04-29,11:40:22,2_1,2
7057,2015-04-29,11:42:12,2_1,2
7058,2015-04-29,11:50:34,2_1,2
7059,2015-04-29,11:56:25,2_1,2
7060,2015-04-29,11:57:36,1_2,1
7061,2015-04-29,11:58:12,1_2,1
7062,2015-04-29,11:59:10,2_1,2
7063,2015-04-29,12:19:56,2_3,2
7064,2015-04-29,12:21:28,3_3,3
7065,2015-04-29,12:33:23,3_3,3
7066,2015-04-29,12:55:57,3_3,3
7067,2015-04-29,13:00:34,3_1,3
7068,2015-04-29,13:42:12,3_1,3
7069,2015-04-29,13:47:34,2_3,2
7070,2015-04-29,14:02:06,1_3,1
7071,2015-04-29,14:39:00,1_3,1
7072,2015-04-29,15:25:32,1_1,1
7073,2015-04-29,15:42:51,1_3,1
7074,2015-04-29,16:04:19,1_3,1
7075,2015-04-29,16:17:38,3_1,3
7076,2015-04-29,16:36:33,3_1,3
7077,2015-04-29,16:39:36,3_1,3
7078,2015-04-29,16:46:35,3_1,3
7079,2015-04-29,16:47:13,3_1,3
7080,2015-04-29,16:54:23,1_2,1
7081,2015-04-29,17:02:18,1_2,1
7082,2015-04-29,17:11:54,1_2,1
7083,2015-04-29,17:12:28,2_3,2
7084,2015-04-29,17:22:44,1_3,1
7085,2015-04-29,17:23:25,1_3,1
7086,2015-04-29,17:30:48,1_3,1
7087,2015-04-29,17:38:28,3_2,3
7088,2015-04-29,17:43:30,2_1,2
7089,2015-04-29,17:46:36,2_2,2
7090,2015-04-29,18:03:44,2_2,2
7091,2015-04-29,18:34:12,3_2,3
7092,2015-04-29,19:02:10,3_1,3
7093,2015-04-29,19:28:21,3_1,3
7094,2015-04-29,19:49:17,3_1,3
7095,2015-04-29,19:51:37,1_3,1
7096,2015-04-29,19:53:56,1_3,1
7097,2015-04-29,20:02:52,1_3,1
7098,2015-04-29,20:15:37,3_1,3
7099,2015-04-29,20:21:46,3_1,3
7100,2015-04-29,20:22:21,1_3,1
7101,2015-04-29,20:25:35,1_2,1
7102,2015-04-29,20:26:25,1_2,1
7103,2015-04-29,20:33:03,1_2,1
7104,2015-04-29,20:36:58,1_2,1
7105,2015-04-29,21:25:35,1_2,1
7106,2015-04-29,21:54:40,1_2,1
7107,2015-04-30,11:33:10,1_2,1
7108,2015-04-30,11:53:21,1_2,1
7109,2015-04-30,11:54:30,1_2,1
7110,2015-04-30,11:57:16,3_3,3
7111,2015-04-30,12:01:58,3_3,3
7112,2015-04-30,12:15:54,3_3,3
7113,2015-04-30,12:21:01,3_3,3
7114,2015-04-30,12:34:20,3_3,3
7115,2015-04-30,12:37:50,3_3,3
7116,2015-04-30,12:40:05,3_3,3
7117,2015-04-30,12:55:22,3_3,3
7118,2015-04-30,12:55:50,3_2,3
7119,2015-04-30,13:05:01,2_1,2
7120,2015-04-30,13:16:13,1_3,1
7121,2015-04-30,13:17:14,1_3,1
7122,2015-04-30,13:18:00,1_3,1
7123,2015-04-30,13:22:57,1_3,1
7124,2015-04-30,13:24:00,1_3,1
7125,2015-04-30,13:24:18,3_2,3
7126,2015-04-30,13:45:24,3_2,3
7127,2015-04-30,13:55:36,2_1,2
7128,2015-04-30,13:58:44,2_1,2
7129,2015-04-30,14:05:31,2_1,2
7130,2015-04-30,14:09:19,2_1,2
7131,2015-04-30,14:54:36,1_2,1
7132,2015-04-30,15:31:02,1_2,1
7133,2015-04-30,15:44:32,1_2,1
7134,2015-04-30,15:47:34,1_2,1
7135,2015-04-30,15:54:00,3_1,3
7136,2015-04-30,16:17:33,3_1,3
7137,2015-04-30,16:34:14,3_1,3
7138,2015-04-30,16:39:58,3_2,3
7139,2015-04-30,16:41:49,3_2,3
7140,2015-04-30,17:04:35,3_2,3
7141,2015-04-30,17:06:02,3_2,3
7142,2015-04-30,17:06:47,1_2,1
7143,2015-04-30,17:19:44,1_3,1
7144,2015-04-30,17:20:54,1_3,1
7145,2015-04-30,17:24:55,1_3,1
7146,2015-04-30,17:25:19,2_2,2
7147,2015-04-30,17:28:19,3_3,3
7148,2015-04-30,17:33:09,3_3,3
7149,2015-04-30,17:39:55,3_3,3
7150,2015-04-30,17:41:14,1_1,1
7151,2015-04-30,17:48:28,1_1,1
7152,2015-04-30,17:50:56,1_1,1
7153,2015-04-30,17:57:30,1_1,1
7154,2015-04-30,18:05:55,2_2,2
7155,2015-04-30,18:08:52,2_2,2
7156,2015-04-30,18:13:17,3_3,3
7157,2015-04-30,18:42:30,2_2,2
7158,2015-04-30,18:45:49,3_2,3
7159,2015-04-30,19:01:44,3_2,3
7160,2015-04-30,19:08:33,1_3,1
7161,2015-04-30,19:11:48,1_3,1
7162,2015-04-30,19:18:15,2_1,2
7163,2015-04-30,19:28:21,3_1,3
7164,2015-04-30,19:44:00,3_1,3
7165,2015-04-30,20:36:19,2_2,2
7166,2015-04-30,20:45:08,2_2,2
7167,2015-04-30,21:22:31,3_3,3
7168,2015-04-30,21:43:09,3_3,3
7169,2015-04-30,22:19:58,3_3,3
7170,2015-05-01,11:31:03,3_3,3
7171,2015-05-01,11:42:07,1_1,1
7172,2015-05-01,11:43:01,1_1,1
7173,2015-05-01,11:43:37,1_1,1
7174,2015-05-01,11:51:22,2_1,2
7175,2015-05-01,12:04:42,3_3,3
7176,2015-05-01,12:12:12,1_1,1
7177,2015-05-01,12:12:51,1_1,1
7178,2015-05-01,12:17:32,3_3,3
7179,2015-05-01,12:18:58,2_2,2
7180,2015-05-01,12:24:26,2_2,2
7181,2015-05-01,12:31:16,2_2,2
7182,2015-05-01,12:32:20,2_2,2
7183,2015-05-01,12:33:41,3_2,3
7184,2015-05-01,12:34:52,2_1,2
7185,2015-05-01,12:45:26,2_1,2
7186,2015-05-01,12:52:27,2_1,2
7187,2015-05-01,12:53:09,2_1,2
7188,2015-05-01,12:58:03,1_2,1
7189,2015-05-01,13:03:16,1_2,1
7190,2015-05-01,13:06:47,1_2,1
7191,2015-05-01,13:08:57,1_2,1
7192,2015-05-01,13:16:36,2_1,2
7193,2015-05-01,13:20:37,2_1,2
7194,2015-05-01,13:23:49,3_1,3
7195,2015-05-01,13:27:12,3_1,3
7196,2015-05-01,13:28:45,3_1,3
7197,2015-05-01,14:09:04,3_1,3
7198,2015-05-01,14:27:42,2_2,2
7199,2015-05-01,14:38:41,2_2,2
7200,2015-05-01,14:48:25,2_2,2
7201,2015-05-01,15:54:56,1_2,1
7202,2015-05-01,15:59:30,1_2,1
7203,2015-05-01,16:00:41,1_2,1
7204,2015-05-01,16:01:20,1_2,1
7205,2015-05-01,16:06:34,1_2,1
7206,2015-05-01,16:18:54,2_3,2
7207,2015-05-01,16:23:11,2_3,2
7208,2015-05-01,16:40:51,2_3,2
7209,2015-05-01,16:47:23,2_3,2
7210,2015-05-01,17:06:34,3_3,3
7211,2015-05-01,17:10:24,1_3,1
7212,2015-05-01,17:15:56,1_3,1
7213,2015-05-01,17:21:23,1_1,1
7214,2015-05-01,17:27:04,2_2,2
7215,2015-05-01,17:29:28,3_3,3
7216,2015-05-01,17:47:04,1_3,1
7217,2015-05-01,17:58:32,1_3,1
7218,2015-05-01,18:00:53,1_3,1
7219,2015-05-01,18:24:36,2_3,2
7220,2015-05-01,18:33:45,2_3,2
7221,2015-05-01,19:03:54,2_3,2
7222,2015-05-01,19:04:44,1_3,1
7223,2015-05-01,19:10:03,1_3,1
7224,2015-05-01,19:24:32,1_3,1
7225,2015-05-01,19:26:31,1_3,1
7226,2015-05-01,19:26:47,1_3,1
